Year,Station ID,County,Signing,State Route,County Road,Road Name,Beginning Description,Ending Description,Municipality,Length,Functional Class,Ramp,Bridge,Railroad Crossing,One Way,Count,address,latitude2,longitude2
2019,11007,Bronx,,,,PELHAM PKWY N,BRONXWOOD AVE,WHITE PLAINS RD,Bronx,30,17,,,,Y,4112.0,Bronx PELHAM PKWY N BRONXWOOD AVE WHITE PLAINS RD,40.8579979,-73.86166089999999
2019,11007,Bronx,,,,PELHAM PKWY N,BRONXWOOD AVE,WHITE PLAINS RD,Bronx,30,17,,,,Y,4112.0,Bronx PELHAM PKWY N BRONXWOOD AVE WHITE PLAINS RD,40.8579979,-73.86166089999999
2019,11007,Bronx,,,,PELHAM PKWY N,US1 / BOSTON RD,WHITE PLAINS RD,Bronx,4,17,,,,Y,4112.0,Bronx PELHAM PKWY N US1 / BOSTON RD WHITE PLAINS RD,40.8603138,-73.86722569999999
2019,11007,Bronx,,,,PELHAM PKWY N,US1 / BOSTON RD,WHITE PLAINS RD,Bronx,4,17,,,,Y,4112.0,Bronx PELHAM PKWY N US1 / BOSTON RD WHITE PLAINS RD,40.8603138,-73.86722569999999
2019,11007,Bronx,,,,PELHAM PKWY N,US1 / BOSTON RD,WHITE PLAINS RD,Bronx,4,17,,,,Y,4112.0,Bronx PELHAM PKWY N US1 / BOSTON RD WHITE PLAINS RD,40.8603138,-73.86722569999999
2019,11007,Bronx,,,,PELHAM PKWY N,US1 / BOSTON RD,WHITE PLAINS RD,Bronx,4,17,,,,Y,4112.0,Bronx PELHAM PKWY N US1 / BOSTON RD WHITE PLAINS RD,40.8603138,-73.86722569999999
2019,11007,Bronx,,,,PELHAM PKWY N,BRONXWOOD AVE,WHITE PLAINS RD,Bronx,30,17,,,,Y,4112.0,Bronx PELHAM PKWY N BRONXWOOD AVE WHITE PLAINS RD,40.8579979,-73.86166089999999
2019,11007,Bronx,,,,PELHAM PKWY N,BRONXWOOD AVE,WHITE PLAINS RD,Bronx,30,17,,,,Y,4112.0,Bronx PELHAM PKWY N BRONXWOOD AVE WHITE PLAINS RD,40.8579979,-73.86166089999999
2019,11007,Bronx,,,,PELHAM PKWY N,US1 / BOSTON RD,WHITE PLAINS RD,Bronx,4,17,,,,Y,4112.0,Bronx PELHAM PKWY N US1 / BOSTON RD WHITE PLAINS RD,40.8603138,-73.86722569999999
2019,11007,Bronx,,,,PELHAM PKWY N,US1 / BOSTON RD,WHITE PLAINS RD,Bronx,4,17,,,,Y,4112.0,Bronx PELHAM PKWY N US1 / BOSTON RD WHITE PLAINS RD,40.8603138,-73.86722569999999
2019,11008,Bronx,,,,E MOSHOLU PKWY,WEBSTER AVE,BAINBRIDGE AVE,Bronx,24,17,,,,Y,3209.0,Bronx E MOSHOLU PKWY WEBSTER AVE BAINBRIDGE AVE,40.8695803,-73.8797495
2019,11009,Bronx,,,,WILLIAMSBRIDGE,ALLERTON AVE,BOSTON RD,Bronx,11,14,,,,,6275.0,Bronx WILLIAMSBRIDGE ALLERTON AVE BOSTON RD,40.86565,-73.861885
2019,11010,Bronx,,,,BOSTON RD,E 180TH ST,BRONX PARK S,Bronx,11,17,,,,,7568.0,Bronx BOSTON RD E 180TH ST BRONX PARK S,40.8426532,-73.8781539
2019,11011,Bronx,,,,TILLOTSON AVE,ROMBOUTS AVE,CONNER ST,Bronx,22,17,,,,,9951.0,Bronx TILLOTSON AVE ROMBOUTS AVE CONNER ST,40.8819881,-73.8286916
2019,11101,Bronx,,,,ALEXANDER AVE,E 132ND ST,E 135TH ST,Bronx,16,19,,,,,7041.0,Bronx ALEXANDER AVE E 132ND ST E 135TH ST,40.8061831,-73.9280017
2019,11102,Bronx,,,,BARRETTO ST,BRUCKNER EXPY,GARRISON AVE,Bronx,9,19,,Y,,Y,6443.0,Bronx BARRETTO ST BRUCKNER EXPY GARRISON AVE,40.8125061,-73.8888327
2019,11103,Bronx,,,,BARTOW AVE,GUN HILL RD,BAYCHESTER AVE,Bronx,40,14,,,,,18594.0,Bronx BARTOW AVE GUN HILL RD BAYCHESTER AVE,40.8665327,-73.8386865
2019,11104,Bronx,,,,BARTOW AVE,BAYCHESTER AVE,CO-OP CITY BLVD,Bronx,29,14,,,,,17237.0,Bronx BARTOW AVE BAYCHESTER AVE CO-OP CITY BLVD,40.868744,-73.831398
2019,11105,Bronx,,,,BAYCHESTER AVE,E 222ND ST,BOSTON RD,Bronx,40,14,,,,,17758.0,Bronx BAYCHESTER AVE E 222ND ST BOSTON RD,40.8759641,-73.83581889999999
2019,11106,Bronx,,,,BAYCHESTER AVE,BOSTON RD,E 233RD ST,Bronx,52,14,,,,,14960.0,Bronx BAYCHESTER AVE BOSTON RD E 233RD ST,40.8872877,-73.8244002
2019,11107,Bronx,,,,BAYCHESTER AVE,PITMAN AVE,E 241ST ST,Bronx,37,14,,,,,12165.0,Bronx BAYCHESTER AVE PITMAN AVE E 241ST ST,40.9035209,-73.8504209
2019,11109,Bronx,,,,BOSTON RD,THIRD AVE,CROTONA AVE,Bronx,89,14,,,,,15217.0,Bronx BOSTON RD THIRD AVE CROTONA AVE,40.8462336,-73.8904465
2019,11110,Bronx,,,,BOSTON RD,CROTONA AVE,SOUTHERN BLVD,Bronx,56,14,,,,,14437.0,Bronx BOSTON RD CROTONA AVE SOUTHERN BLVD,40.832932,-73.897865
2019,11111,Bronx,,,,BOSTON RD,SOUTHERN BLVD,E TREMONT AVE,Bronx,45,14,,Y,,,9093.0,Bronx BOSTON RD SOUTHERN BLVD E TREMONT AVE,40.843056,-73.88546
2019,11114,Bronx,,,,BRONX PARK E,WHITE PLAINS R,BOSTON RD,Bronx,39,14,,,,,23094.0,Bronx BRONX PARK E WHITE PLAINS R BOSTON RD,40.8603138,-73.86722569999999
2019,11115,Bronx,,,,BRONXDALE AVE,E TREMONT AVE,SACKET AVE,Bronx,10,14,,,,,10626.0,Bronx BRONXDALE AVE E TREMONT AVE SACKET AVE,40.84248119999999,-73.8536766
2019,11116,Bronx,,,,BRONXDALE AVE,SACKET AVE,BRONX PARK E,Bronx,96,14,,,,,10982.0,Bronx BRONXDALE AVE SACKET AVE BRONX PARK E,40.848986,-73.8683877
2019,11117,Bronx,,,,BROWN PL,E 132ND ST,E 134TH ST,Bronx,11,19,,,,,4166.0,Bronx BROWN PL E 132ND ST E 134TH ST,40.8040193,-73.92288909999999
2019,11118,Bronx,,,,BRUCKNER BLVD,THIRD AVE,WILLIS AVE,Bronx,34,14,,Y,,,24439.0,Bronx BRUCKNER BLVD THIRD AVE WILLIS AVE,40.8156309,-73.91844689999999
2019,11119,Bronx,,,,BRUCKNER BLVD,WILLIS AVE,E 135TH ST,Bronx,53,14,,,,,43300.0,Bronx BRUCKNER BLVD WILLIS AVE E 135TH ST,40.8059446,-73.92534030000002
2019,11120,Bronx,,,,BRUCKNER BLVD,E 135TH ST,E 149TH ST,Bronx,86,14,,Y,,,6442.0,Bronx BRUCKNER BLVD E 135TH ST E 149TH ST,40.812119,-73.904099
2019,11121,Bronx,,,,BRUCKNER BLVD,E 149TH ST,LEGGETT AVE,Bronx,33,14,,,,Y,47978.0,Bronx BRUCKNER BLVD E 149TH ST LEGGETT AVE,40.8097765,-73.9030726
2019,11122,Bronx,,,,BRUCKNER BLVD,LEGGETT AVE,TIFFANY ST,Bronx,42,14,,,,Y,27029.0,Bronx BRUCKNER BLVD LEGGETT AVE TIFFANY ST,40.8131124,-73.8983729
2019,11123,Bronx,,,,BRUCKNER BLVD,TIFFANY ST,SHERIDAN EXPWY,Bronx,46,14,,,,Y,37137.0,Bronx BRUCKNER BLVD TIFFANY ST SHERIDAN EXPWY,40.8178767,-73.8933361
2019,11124,Bronx,,,,BRUCKNER BLVD S,WESTCHESTER AVE,JARVIS AVE,Bronx,74,14,,,,Y,8167.0,Bronx BRUCKNER BLVD S WESTCHESTER AVE JARVIS AVE,40.823965,-73.8771406
2019,11125,Bronx,,,,BRUCKNER BLVD E,SHERIDAN EXPY,BRONX RIVER PKWY,Bronx,76,14,,,,Y,29066.0,Bronx BRUCKNER BLVD E SHERIDAN EXPY BRONX RIVER PKWY,40.8260813,-73.8861735
2019,11126,Bronx,,,,BRUCKNER BLVD E,BRONX RIVER PKWY,WHITE PLAINS RD,Bronx,70,14,,,,Y,6126.0,Bronx BRUCKNER BLVD E BRONX RIVER PKWY WHITE PLAINS RD,40.823965,-73.8771406
2019,11127,Bronx,,,,BURR AVE,PELHAM PKWY SOUTH,WESTCHESTER AVE,Bronx,18,17,,,,Y,2800.0,Bronx BURR AVE PELHAM PKWY SOUTH WESTCHESTER AVE,40.8557487,-73.82858089999999
2019,11128,Bronx,,,,CASTLE HILL AVE,I278,WESTCHESTER AVE,Bronx,51,14,,Y,,,15701.0,Bronx CASTLE HILL AVE I278 WESTCHESTER AVE,40.830898,-73.8697898
2019,11129,Bronx,,,,CASTLE HILL AVE,WESTCHESTER AVE,E TREMONT AVE,Bronx,58,14,,,,,10299.0,Bronx CASTLE HILL AVE WESTCHESTER AVE E TREMONT AVE,40.8342107,-73.8516582
2019,11130,Bronx,,,,CONNER ST,PEARTREE AVE,IN95,Bronx,18,14,,Y,,,12547.0,Bronx CONNER ST PEARTREE AVE IN95,40.8822367,-73.82346840000001
2019,11131,Bronx,,,,CONNER ST,IN95,BOSTON RD,Bronx,17,14,,,,,25034.0,Bronx CONNER ST IN95 BOSTON RD,40.8846332,-73.8266496
2019,11132,Bronx,,,,CO-OP CITY BLVD,BARTOW AVE,PEARTREE AVE,Bronx,78,14,,,,,12632.0,Bronx CO-OP CITY BLVD BARTOW AVE PEARTREE AVE,40.883092,-73.8246216
2019,11133,Bronx,,,,CO-OP CITY BLVD,PEARTREE AVE,BAYCHESTER AVE,Bronx,52,14,,,,,9410.0,Bronx CO-OP CITY BLVD PEARTREE AVE BAYCHESTER AVE,40.8800108,-73.82341459999999
2019,11134,Bronx,,,,CROTONA AVE,BOSTON RD,IN95,Bronx,75,14,,,,,9695.0,Bronx CROTONA AVE BOSTON RD IN95,40.8327605,-73.8979982
2019,11135,Bronx,,,,CROTONA AVE,IN95,DR THEODORE KAZINIROFF BLVD,Bronx,126,14,,Y,,,11225.0,Bronx CROTONA AVE IN95 DR THEODORE KAZINIROFF BLVD,40.8462336,-73.8904465
2019,11136,Bronx,,,,DR KAZIMIROFF B,E FORDHAM RD,MOSHOLU PKWY,Bronx,94,14,,Y,,,21902.0,Bronx DR KAZIMIROFF B E FORDHAM RD MOSHOLU PKWY,40.8821974,-73.8862418
2019,11137,Bronx,,,,E 135TH ST,WILLIS AVE,LINCOLN AVE,Bronx,26,17,,,,Y,22834.0,Bronx E 135TH ST WILLIS AVE LINCOLN AVE,40.8072114,-73.92432029999999
2019,11138,Bronx,,,,E 138TH ST,NEW YORK CO / L,IN87,Bronx,8,14,,Y,,,47767.0,Bronx E 138TH ST NEW YORK CO / L IN87,40.8083199,-73.921002
2019,11139,Bronx,,,,E 138TH ST,IN87,THIRD AVE,Bronx,27,14,,Y,,,17498.0,Bronx E 138TH ST IN87 THIRD AVE,40.8096222,-73.9293591
2019,11140,Bronx,,,,E 138TH ST,THIRD AVE,WILLIS AVE,Bronx,27,14,,,,,10911.0,Bronx E 138TH ST THIRD AVE WILLIS AVE,40.81097219999999,-73.9271377
2019,11141,Bronx,,,,E 138TH ST,WILLIS AVE,BRUCKNER BLVD,Bronx,63,14,,,,,12873.0,Bronx E 138TH ST WILLIS AVE BRUCKNER BLVD,40.80911270000001,-73.9228463
2019,11142,Bronx,,,,E 151ST ST,RIVER AVE,GRD CONCRS/BLV,Bronx,22,19,,,,,3056.0,Bronx E 151ST ST RIVER AVE GRD CONCRS/BLV,40.8228279,-73.9287682
2019,11143,Bronx,,,,E 153RD ST,SB ENT 87I,RIVER AVE,Bronx,5,19,,,,,8409.0,Bronx E 153RD ST SB ENT 87I RIVER AVE,40.8205283,-73.9226389
2019,11144,Bronx,,,,E 157TH ST,MAJOR DEEGAN SERVICE RD NB,E 153RD ST,Bronx,7,19,,,,,4906.0,Bronx E 157TH ST MAJOR DEEGAN SERVICE RD NB E 153RD ST,40.8447819,-73.8648268
2019,11145,Bronx,,,,E 161ST ST,JEROME AVE,MACOMBS DMBRG,Bronx,9,14,,,,,10573.0,Bronx E 161ST ST JEROME AVE MACOMBS DMBRG,40.8280968,-73.93383419999999
2019,11146,Bronx,,,,E 161ST ST,MACOMBS DMBRG,RIVER AVE,Bronx,16,14,,,,,14537.0,Bronx E 161ST ST MACOMBS DMBRG RIVER AVE,40.8245063,-73.9148575
2019,11147,Bronx,,,,E 161ST ST,RIVER AVE,GRD CONCOURSE,Bronx,20,14,,,,,14249.0,Bronx E 161ST ST RIVER AVE GRD CONCOURSE,40.82798289999999,-73.92585059999999
2019,11148,Bronx,,,,E 161ST ST,GRD CONCOURSE,MELROSE AVE,Bronx,49,14,,Y,,,22218.0,Bronx E 161ST ST GRD CONCOURSE MELROSE AVE,40.8245063,-73.9148575
2019,11149,Bronx,,,,E 163RD ST,WASHINGTON AVE,REV J POLITE,Bronx,64,14,,,,,29627.0,Bronx E 163RD ST WASHINGTON AVE REV J POLITE,40.820881,-73.899109
2019,11150,Bronx,,,,E 163RD ST,REV J POLITE,BRUCKNER BLVD,Bronx,49,14,,,,,12606.0,Bronx E 163RD ST REV J POLITE BRUCKNER BLVD,40.8194776,-73.89197589999999
2019,11151,Bronx,,,,E 233RD ST,JEROME AVE,WEBSTER AVE,Bronx,88,14,,,,,35577.0,Bronx E 233RD ST JEROME AVE WEBSTER AVE,40.8952453,-73.88003669999999
2019,11152,Bronx,,,,E 233RD ST,WHITE PLAINS RD,BAYCHESTER AVE,Bronx,88,14,,,,,16256.0,Bronx E 233RD ST WHITE PLAINS RD BAYCHESTER AVE,40.881653,-73.8389502
2019,11153,Bronx,,,,E 233RD ST,BAYCHESTER AVE,BOSTON RD,Bronx,97,14,,,,,12745.0,Bronx E 233RD ST BAYCHESTER AVE BOSTON RD,40.8884525,-73.8419834
2019,11154,Bronx,,,,E 241ST ST,WHITE PLAINS RD,BAYCHESTER AVE,Bronx,23,14,,,,,14275.0,Bronx E 241ST ST WHITE PLAINS RD BAYCHESTER AVE,40.90342709999999,-73.8503777
2019,11155,Bronx,,,,E FORDHAM RD,JEROME AVE,GRAND CONCOURSE,Bronx,21,14,,,,,28906.0,Bronx E FORDHAM RD JEROME AVE GRAND CONCOURSE,40.862892,-73.90175599999999
2019,11156,Bronx,,,,E FORDHAM RD,GRAND CONCOURSE,E KINGSBRIDGE RD,Bronx,20,14,,Y,,,30230.0,Bronx E FORDHAM RD GRAND CONCOURSE E KINGSBRIDGE RD,40.86602000000001,-73.894768
2019,11157,Bronx,,,,E FORDHAM RD,E KINGSBRIDGE RD,WEBSTER AVE,Bronx,11,14,,,,,29864.0,Bronx E FORDHAM RD E KINGSBRIDGE RD WEBSTER AVE,40.8624179,-73.8940336
2019,11158,Bronx,,,,E GUN HILL RD,JEROME AVE,BRONX RIVER PKWY,Bronx,67,14,,Y,,,19094.0,Bronx E GUN HILL RD JEROME AVE BRONX RIVER PKWY,40.8827289,-73.8812629
2019,11159,Bronx,,,,E GUN HILL RD,BRONX RIVER PKWY,BOSTON RD,Bronx,93,14,,Y,,,17475.0,Bronx E GUN HILL RD BRONX RIVER PKWY BOSTON RD,40.8734473,-73.8540762
2019,11160,Bronx,,,,E GUN HILL RD,BOSTON RD,EASTCHESTER RD,Bronx,68,14,,Y,,,12010.0,Bronx E GUN HILL RD BOSTON RD EASTCHESTER RD,40.876926,-73.847031
2019,11161,Bronx,,,,E GUN HILL RD,EASTCHESTER RD,IN95,Bronx,92,14,,Y,,,15859.0,Bronx E GUN HILL RD EASTCHESTER RD IN95,40.8681818,-73.84183639999999
2019,11162,Bronx,,,,E KINGSBRDG RD,GRAND CONCOURSE,E FORDHAM RD,Bronx,27,14,,,,,10310.0,Bronx E KINGSBRDG RD GRAND CONCOURSE E FORDHAM RD,40.86269799999999,-73.8969765
2019,11162,Bronx,,,,E KINGSBRDG RD,JEROME AVE,GRAND CONCOURSE,Bronx,18,14,,,,,10310.0,Bronx E KINGSBRDG RD JEROME AVE GRAND CONCOURSE,40.8656544,-73.8946438
2019,11162,Bronx,,,,E KINGSBRDG RD,JEROME AVE,GRAND CONCOURSE,Bronx,18,14,,,,,10310.0,Bronx E KINGSBRDG RD JEROME AVE GRAND CONCOURSE,40.8656544,-73.8946438
2019,11162,Bronx,,,,E KINGSBRDG RD,GRAND CONCOURSE,E FORDHAM RD,Bronx,27,14,,,,,10310.0,Bronx E KINGSBRDG RD GRAND CONCOURSE E FORDHAM RD,40.86269799999999,-73.8969765
2019,11163,Bronx,,,,E TREMONT AVE,JEROME AVE,WEBSTER AVE,Bronx,53,14,,,,,19340.0,Bronx E TREMONT AVE JEROME AVE WEBSTER AVE,40.851494,-73.908844
2019,11164,Bronx,,,,E TREMONT AVE,WEBSTER AVE,SOUTHERN BLVD,Bronx,89,14,,Y,,,14229.0,Bronx E TREMONT AVE WEBSTER AVE SOUTHERN BLVD,40.847694,-73.900627
2019,11165,Bronx,,,,E TREMONT AVE,SOUTHERN BLVD,BRONX RIVER PKWY,Bronx,73,14,,Y,,,18989.0,Bronx E TREMONT AVE SOUTHERN BLVD BRONX RIVER PKWY,40.8427248,-73.8856649
2019,11166,Bronx,,,,E TREMONT AVE,BRONX RIVER PKWY,WHITE PLAINS RD,Bronx,45,14,,,,,24182.0,Bronx E TREMONT AVE BRONX RIVER PKWY WHITE PLAINS RD,40.8563009,-73.8676435
2019,11167,Bronx,,,,E TREMONT AVE,WHITE PLAINS RD,SILVER ST,Bronx,88,14,,,,,20399.0,Bronx E TREMONT AVE WHITE PLAINS RD SILVER ST,40.8410341,-73.8644818
2019,11168,Bronx,,,,E TREMONT AVE,SILVER ST,WESTCHESTER AVE,Bronx,39,14,,,,,13380.0,Bronx E TREMONT AVE SILVER ST WESTCHESTER AVE,40.84317,-73.848221
2019,11169,Bronx,,,,EASTCHESTER RD,WILLAMSBRIDGE RD,SACKET AVE,Bronx,42,14,,,,,17772.0,Bronx EASTCHESTER RD WILLAMSBRIDGE RD SACKET AVE,40.84451,-73.84622829999999
2019,11170,Bronx,,,,EASTCHESTER RD,SACKET AVE,BRONX/PELHAM PKWY,Bronx,54,14,,,,,17066.0,Bronx EASTCHESTER RD SACKET AVE BRONX/PELHAM PKWY,40.849583,-73.845032
2019,11171,Bronx,,,,EASTCHESTER RD,BRONX/PELHAM PKWY,E GUN HILL RD,Bronx,77,14,,,,,10338.0,Bronx EASTCHESTER RD BRONX/PELHAM PKWY E GUN HILL RD,40.8577307,-73.8435544
2019,11172,Bronx,,,,EASTCHESTER RD,E GUN HILL RD,BOSTON RD,Bronx,63,14,,Y,,,10736.0,Bronx EASTCHESTER RD E GUN HILL RD BOSTON RD,40.8735675,-73.853516
2019,11173,Bronx,,,,EASTCHESTER RD,BOSTON RD,LACONIA AVE,Bronx,48,14,,,,,6284.0,Bronx EASTCHESTER RD BOSTON RD LACONIA AVE,40.876873,-73.84614599999999
2019,11174,Bronx,,,,EDGEWATER RD,HALLECK ST,BRUCKNER BLVD,Bronx,47,14,,,,,8352.0,Bronx EDGEWATER RD HALLECK ST BRUCKNER BLVD,40.8162973,-73.8821275
2019,11175,Bronx,,,,EDWARD GRANT HW,E 167TH ST,UNIVERSITY AVE,Bronx,58,14,,,,,17145.0,Bronx EDWARD GRANT HW E 167TH ST UNIVERSITY AVE,40.8293015,-73.9061174
2019,11177,Bronx,,,,GARRISON AVE,TIFFANY ST,EDGEWATER RD,Bronx,51,16,,,,,6939.0,Bronx GARRISON AVE TIFFANY ST EDGEWATER RD,40.8171007,-73.8920433
2019,11178,Bronx,,,,GRAND CONCOURSE,E 161ST ST,E 167ND ST,Bronx,58,14,,,,,16418.0,Bronx GRAND CONCOURSE E 161ST ST E 167ND ST,40.8263585,-73.92289749999999
2019,11179,Bronx,,,,GRAND CONCOURSE,E TREMONT AVE,E FORDHAM RD,Bronx,102,14,,Y,,,22353.0,Bronx GRAND CONCOURSE E TREMONT AVE E FORDHAM RD,40.8595729,-73.8874273
2019,11180,Bronx,,,,GRAND CONCOURSE,E FORDHAM RD,E KINGSBRIDGE RD,Bronx,29,14,,Y,,,28985.0,Bronx GRAND CONCOURSE E FORDHAM RD E KINGSBRIDGE RD,40.8624484,-73.8973448
2019,11181,Bronx,,,,GRAND CONCOURSE,E KINGSBRIDGE RD,MOSHOLU PKWY S,Bronx,105,14,,Y,,,26157.0,Bronx GRAND CONCOURSE E KINGSBRIDGE RD MOSHOLU PKWY S,40.873893,-73.8833964
2019,11183,Bronx,,,,GRAND CONCOURSE,E 138TH ST,E 161ST ST,Bronx,104,14,,Y,,,23494.0,Bronx GRAND CONCOURSE E 138TH ST E 161ST ST,40.8245063,-73.9148575
2019,11184,Bronx,,,,HENRY HUDSON PK,JOHNSON AVE,RIVERDALE AVE TO 907V SB,Bronx,93,14,,Y,,Y,9156.0,Bronx HENRY HUDSON PK JOHNSON AVE RIVERDALE AVE TO 907V SB,40.9110168,-73.9029814
2019,11186,Bronx,,,,HALLECK ST,HUNTS POINT AVE,EDGEWATER RD,Bronx,48,14,,,,,12632.0,Bronx HALLECK ST HUNTS POINT AVE EDGEWATER RD,40.8182517,-73.8835935
2019,11187,Bronx,,,,HUNTS POINT AVE,EAST BAY AVE,LAFAYETTE AVE,Bronx,64,16,,,,,10155.0,Bronx HUNTS POINT AVE EAST BAY AVE LAFAYETTE AVE,40.8093893,-73.8805441
2019,11188,Bronx,,,,JEROME AVE,MACOMBS DAM BRIDGE,E 167TH ST,Bronx,49,14,,,,,22088.0,Bronx JEROME AVE MACOMBS DAM BRIDGE E 167TH ST,40.8280968,-73.93383419999999
2019,11189,Bronx,,,,JEROME AVE,E MOSHOLU PKWY S,E GUN HILL RD,Bronx,33,14,,,,,12076.0,Bronx JEROME AVE E MOSHOLU PKWY S E GUN HILL RD,40.8804721,-73.88383619999999
2019,11190,Bronx,,,,JEROME AVE,E GUN HILL RD,E 233RD ST,Bronx,94,14,,,,,14493.0,Bronx JEROME AVE E GUN HILL RD E 233RD ST,40.8917815,-73.8522781
2019,11191,Bronx,,,,JEROME AVE,E 233RD ST,WESTCHESTER CO / L,Bronx,73,14,,,,,15954.0,Bronx JEROME AVE E 233RD ST WESTCHESTER CO / L,41.1220194,-73.7948516
2019,11192,Bronx,,,,LACONIA AVE,EASTCHESTER RD,E 233RD ST,Bronx,47,14,,,,,10817.0,Bronx LACONIA AVE EASTCHESTER RD E 233RD ST,40.8835337,-73.8496825
2019,11193,Bronx,,,,LEGGETT AVE,RANDALL AVE,BRUCKNER BLVD,Bronx,29,16,,Y,,,14770.0,Bronx LEGGETT AVE RANDALL AVE BRUCKNER BLVD,40.8111636,-73.8932987
2019,11194,Bronx,,,,MACOMBS DM BRG,NY CO LINE,RAMP TO IN87,Bronx,12,14,,Y,,,34805.0,Bronx MACOMBS DM BRG NY CO LINE RAMP TO IN87,40.8280968,-73.93383419999999
2019,11195,Bronx,,,,MACOMBS DM BRG,RAMP TO IN87,JEROME AVE,Bronx,22,14,,Y,,,24408.0,Bronx MACOMBS DM BRG RAMP TO IN87 JEROME AVE,40.8280968,-73.93383419999999
2019,11196,Bronx,,,,MELROSE AVE,3RD AVE,E 165TH ST,Bronx,87,14,,Y,,,9970.0,Bronx MELROSE AVE 3RD AVE E 165TH ST,40.8265176,-73.9077966
2019,11197,Bronx,,,,NEREID AVE,VIREO AVE,BRONX RIVER PKWY,Bronx,10,14,,Y,,,11300.0,Bronx NEREID AVE VIREO AVE BRONX RIVER PKWY,40.87221,-73.8718155
2019,11198,Bronx,,,,PEARTREE AVE,CO-OP CITY BLVD,CONNER ST,Bronx,17,14,,,,,8257.0,Bronx PEARTREE AVE CO-OP CITY BLVD CONNER ST,40.8800108,-73.82341459999999
2019,11199,Bronx,,,,PROSPECT AVE,SOUTHERN BLVD,E 163RD ST,Bronx,74,14,,,,,4964.0,Bronx PROSPECT AVE SOUTHERN BLVD E 163RD ST,40.8210069,-73.89159219999999
2019,11200,Bronx,,,,PROSPECT AVE,E 163RD ST,BOSTON RD,Bronx,82,14,,,,,7494.0,Bronx PROSPECT AVE E 163RD ST BOSTON RD,40.82210329999999,-73.9005614
2019,11202,Bronx,,,,RANDALL AVE,TRUXTON ST,HUNTS POINT AVE,Bronx,51,16,,,,,9048.0,Bronx RANDALL AVE TRUXTON ST HUNTS POINT AVE,40.8111636,-73.8932987
2019,11203,Bronx,,,,REV JAMES A POL,WESTCHESTER AVE,E 163RD ST,Bronx,4,14,,,,,14574.0,Bronx REV JAMES A POL WESTCHESTER AVE E 163RD ST,40.8210641,-73.8990005
2019,11204,Bronx,,,,RIVER AVE,E 149TH ST,E 158TH ST,Bronx,54,16,,Y,,,6591.0,Bronx RIVER AVE E 149TH ST E 158TH ST,40.814888,-73.9148014
2019,11205,Bronx,,,,RIVERDALE AVE,230TH ST,HENRY HUDSON PKWY E,Bronx,67,14,,Y,,,11569.0,Bronx RIVERDALE AVE 230TH ST HENRY HUDSON PKWY E,40.8884052,-73.9102113
2019,11205,Bronx,,,,RIVERDALE AVE,HENRY HUDSON PKWY E,HENRY HUDSON PKWY W,Bronx,5,14,,Y,,,11569.0,Bronx RIVERDALE AVE HENRY HUDSON PKWY E HENRY HUDSON PKWY W,40.9003703,-73.9057301
2019,11205,Bronx,,,,RIVERDALE AVE,HENRY HUDSON PKWY E,HENRY HUDSON PKWY W,Bronx,5,14,,Y,,,11569.0,Bronx RIVERDALE AVE HENRY HUDSON PKWY E HENRY HUDSON PKWY W,40.9003703,-73.9057301
2019,11205,Bronx,,,,RIVERDALE AVE,230TH ST,HENRY HUDSON PKWY E,Bronx,67,14,,Y,,,11569.0,Bronx RIVERDALE AVE 230TH ST HENRY HUDSON PKWY E,40.8884052,-73.9102113
2019,11206,Bronx,,,,RIVERDALE AVE,W 254TH ST,WESTCHESTER CO / L,Bronx,80,14,,,,,8365.0,Bronx RIVERDALE AVE W 254TH ST WESTCHESTER CO / L,40.90170519999999,-73.9061007
2019,11207,Bronx,,,,SEDGWICK AVE,UNDERCLIFF AVE,W BURNSIDE AVE,Bronx,107,16,,,,,12876.0,Bronx SEDGWICK AVE UNDERCLIFF AVE W BURNSIDE AVE,40.8537474,-73.9122927
2019,11208,Bronx,,,,SILVER ST,E TREMONT AVE,WILLIAMSBRIDGE RD,Bronx,14,14,,,,,9523.0,Bronx SILVER ST E TREMONT AVE WILLIAMSBRIDGE RD,40.8430559,-73.8477408
2019,11209,Bronx,,,,SOUTHERN BLVD,E 163RD ST,WESTCHESTER AVE,Bronx,25,14,,,,,11692.0,Bronx SOUTHERN BLVD E 163RD ST WESTCHESTER AVE,40.8210069,-73.89159219999999
2019,11210,Bronx,,,,SOUTHERN BLVD,WESTCHESTER AVE,BOSTON RD,Bronx,93,14,,,,,6455.0,Bronx SOUTHERN BLVD WESTCHESTER AVE BOSTON RD,40.8586661,-73.8676864
2019,11211,Bronx,,,,SOUTHERN BLVD,BOSTON RD,E TREMONT AVE,Bronx,38,14,,,,,12295.0,Bronx SOUTHERN BLVD BOSTON RD E TREMONT AVE,40.840338,-73.8799435
2019,11212,Bronx,,,,SOUTHERN BLVD,E TREMONT AVE,E FORDHAM RD,Bronx,102,14,,,,,20354.0,Bronx SOUTHERN BLVD E TREMONT AVE E FORDHAM RD,40.8595729,-73.8874273
2019,11213,Bronx,,,,3RD AVE,BRUCKNER BLVD,NY CO/L,Bronx,3,14,,Y,,Y,42790.0,Bronx 3RD AVE BRUCKNER BLVD NY CO/L,40.8081681,-73.9308659
